product_id,product_title,rating,summary,review,location,upvotes,downvotes,clean_date,helpfulness,sentiment,review_length
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Really Nice,Excellent voice clarity superb bass for music lovers. Overall a very good product.,Vizianagaram,22,0,00:06:20.200000,22,positive,13
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Must buy!,"This earphone is just awsome yaar , everything is just so perfect yaar just go for it blindly ,i tell you u cant find a best product at this price its awsomeðŸ‘ŒðŸ‘ŒðŸ‘ŒðŸ‘Œ",Bora Gagangohalia,24,5,00:06:20.200000,19,positive,32
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Really Nice,It is an amazing product.. For this price... Less weight.. Flexible.. Super sound... Extra feature is call vibration.. Nice one.. Try it..,New Delhi,21,1,00:06:20.200000,20,positive,22
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Mind-blowing purchase,The product was good enough.. Stylish blur color with well designed earphones.. Coming to the specifications sound and bass was superb... Value for money... Batery backup is also good around 6 hours life.... No lag in PUBG... Highly satisfied but have to wait and see how long it works like this,Jagatsinghapur,19,4,00:06:20.200000,15,positive,51
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Best in the market!,Boat headset is very clear voice and bass is v good and plus point is fast charging 20 mint to 4 hrs batery backup... One of the best bluetooth headset....osmmm products,Thane District,20,4,00:06:20.200000,16,positive,31
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Excellent,"A fine product i would say , well crafted design and good build quality ..  good fit and comfortable to wear ... enough bass to provide u good sound experience .. although not the most premium quality but still considering the price it's well ahead of it .. manages lows and highs well, sound mixing and good listening experience when it comes to music video and others ..the only CON i noticed was the microphone .. i think this device is not built for calling ... sometimes the voice is not eve...",Ambur,14,2,00:06:20.200000,12,positive,92
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Worth every penny,Good product very fast delivery (with in 36 hours only) superb color love it,North Twenty Four Parganas District,17,3,00:06:20.200000,14,positive,14
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Nice,Boat rockerz 235 v2 is the budget blutooth hearphone. All are very good performance only sound quality is slightly poor.. vibration and battery backup is the best part in this product. Bass also very great .. just lysric clearing not proper,Bareilly,11,1,00:06:20.200000,10,positive,41
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Wonderful,If you are a bass lover then blindly go for it . And I think 8 hours of backup is enough and 4 hours charge in 20 mins .what else we want . Superb,Bengaluru,13,1,00:06:20.200000,12,positive,34
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Nice product,"Review after about 2months of usage.Before starting let me be clear, THIS DEVICE IS NOT FOR SERIOUS MUSIC LOVERS/AUDIOPHILES.I'm not gonna repeat the same technical aspects of it, you already know what's inside it. So...Coming to the sound, if you just love some BASS and heavy sounds this earphone will become your best buddy in no time. The volume on this is insane. I only use it at 20-30% max. It's very loud. So no complaints there.If you've used some premium earphone from brands lik...",Patna,6,0,00:06:20.200000,6,positive,85
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Best in the market!,Im a jbl user ..boat 235v2 battery is too good to stay 2 days..fast charging..bass is 5 of 5 but sound of vocal is 4 of 5.. mic is good ..although i bought this in 1299 ..in this range its good,Mumbai,5,0,00:06:20.200000,5,positive,41
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Nice product,The boat 235v2 is really good it's sounds very clear and also good bass. If you think buy a Bluetooth headset go for It. Just sounds and battery backup is awesome.,Jaunpur,12,2,00:06:20.200000,10,positive,31
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Wonderful,"Above from my expectation, after reading the review i opted for not to purchase this product but guys you won't believe it really work, too good sound quality, superb bass overall it is lovelly one....will make ur day sweet.......bass lover will loved it.This boat 235v2 is better than boult pro bass product coz i ordered both the earphone jst as to compare the quality and boat rockerz is jst uncomaprable...perfect tune...superb acaustic....voice calling is far better that boult earphone........",Varanasi District,8,1,00:06:20.200000,7,positive,79
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Awesome,I brought this product as I was looking for a sweat proof headset for my workouts. I got it for 899 and I have to say that am pretty satisfied with the features and the quality that the headset has to deliver. I would definitely recommend this product to my family and friends. Just go for it !!!,Bhubaneswar,18,5,00:06:20.200000,13,positive,58
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Pretty good,Ti's is my first Bluetooth headset it is wonderful and color is more attractive and the sound quality is good and it is good product and value of money is 5star and battery is good,Vasai Virar,12,2,00:06:20.200000,10,positive,35
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Wonderful,Very decent look product. Give superb bass. Mic quality is okok. Design and build is superb. In this price range it worth it.,Areraj,12,2,00:06:20.200000,10,positive,23
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Just wow!,Good quality and good product you have to take you will enjoy ðŸ‘ðŸ˜ I just love it ðŸ”¥ðŸ”¥ðŸ”¥ðŸ’ž,Chaurhat,12,3,00:06:20.200000,9,positive,18
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Very Good,Awsome Sound Quality 5 * !!Bass Is Awsome 5* !!Degin is Good 3* !!Battery backup much Good 4* !!,Kanpur,19,7,00:06:20.200000,12,positive,19
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Awesome,It so nice but nickband so tall but otherwise is best headphone call vibraion and fast charging nice product.....,Noida,18,6,00:06:20.200000,12,positive,19
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Highly recommended,It's a Awesome purchase. Value for money. I can't expect that type of sound and connectivity will get in this price range. Last time I bought Boult ear buds and refunded due to charging issue and connectivity issue.  That sound was not as powerful as this Boat headphone provides. Really happy to advise all of you if are searching for Bluetooth headphones please go for it. You will get everything you are searching for.  Thanks Flipcart. And request all of you please go for only Indian Products.,Bengaluru,11,2,00:06:20.200000,9,positive,87
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Fabulous!,Very nice very satisfied and sound quality very good bass is excellent overall worth it,Gaya,11,2,00:06:20.200000,9,positive,15
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Excellent,First of all it looks very perfect and is non fragile and awesome experience using this.....just fast delivery and well packed ....just perfect qs a product can be...and the best part is its mindblowing sound quality thunping my ears.....,Dhubri,14,4,00:06:20.200000,10,positive,39
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Awesome,"I think for this price range, it's one of the best available in market. sound quality is good and loudness is nothing short of excellence. Bluetooth connectivity is too good. Satisfactory with looks and build quality, could have been better.",Raichur,4,0,00:06:20.200000,4,positive,40
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Terrific purchase,i have ordered 2 headset reallyyyy awesome highly recommended for all good quality great supporting ear bud bass was veryyyy nyc,Kalyan,3,0,00:06:20.200000,3,positive,21
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Best in the market!,Perfect sound for the perfect priceI have been using it from three months everything is working good and best compare to another boat earphone. I just don't know why the company not issued any warranty for it.                          THANQ,Teleni Para,4,0,00:06:20.200000,4,positive,38
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Must buy!,thanks flipkart its was a wonderful time that i got it.. its awesome .. n wonderful build stylish build.. well company has approved much n fantastic headset .. thanks to the company..,Berhampur,4,0,00:06:20.200000,4,positive,32
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Really Nice,awesome one  nice i buyed nurepublic headphons for my brother comparing with that boat headset is the best one but the battery backup is best in nu republic,Kurnool,16,7,00:06:20.200000,9,positive,28
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Must buy!,"Best bluetooth headset in terms of bass, battery backup and fast charging,  this is only and only and only for listening songs, like while doing the workout ... but it is not meant for gaming and not even for watching videos cause I noticed a lot of lag,delay in delivering the audio,  if u want to play the games like pubg , pls dont go for it, and even the keypad tic tic sounds while typing are delayed for about a half a second , this headset is only for those people who ALWAYS LISTENS  TO mu...",Dobaspet Industrial Area,8,2,00:06:20.200000,6,positive,97
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Terrific purchase,"Build quality is similar ..but my parsonal experience build quality is not good but all over is good like battery ,sound quality .",Veraval Rajkot District,5,1,00:06:20.200000,4,positive,23
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Nice product,Wow what a great product for in this price Fabulous sound quality and Aowsome battery backup I love this earphone and thanks Flipkart or boAt...,Malappuram,5,1,00:06:20.200000,4,positive,25
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Perfect product!,I would divide it in pros and cons...Pros:-1-good built quality2-excellent fit3-balanced sound4-good batery backup5- wireless range is good acc to price6-passive noise isolation is also acceptable7- Treible is good Cons:-1- Low bass#Others are good but it is good for a price at which I have got it i.e.899 more than this is not worthy for it,New Delhi,18,10,00:06:20.200000,8,positive,56
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Worth every penny,"Very sexy in look wise ... Awesome in this price range but boult audio curve is better option , good base and battery backup ..",Vasai Virar,14,6,00:06:20.200000,8,positive,25
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Good choice,It is good product i love it . Good sound quality and biuld quality. If you want to buy good headphones you ma try thisðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ’¯ðŸ’¯ðŸ’¯,Samastipur District,10,3,00:06:20.200000,7,positive,25
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Worth the money,Excellent sound is good very nice colour wonderful super i like it so much ðŸ˜˜ðŸ˜ðŸ˜,Bhavnagar,10,4,00:06:20.200000,6,positive,15
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Fabulous!,Just awesome better than any other in this price range.fitting is good and backup also good last for two days for a normal user...and wire lenght adjusting is awesome .you hve option to manage lenght of wire according to ur need..,Chennai,3,0,00:06:20.200000,3,positive,41
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Wonderful,Decent product and value for money. This is built with a very good design. The sound quality is medium and little low quality sound during calls and receiving calls. Not much of a bass sound quality effect. Overall a good product to go for in this price.,Coimbatore,2,0,00:06:20.200000,2,positive,47
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Simply awesome,Good product battery backup was good and sound quality also good i loved it ðŸ˜,Tiruchitrambalam,3,0,00:06:20.200000,3,positive,15
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Great product,They are really amazing worth of money nd sounds good while hearing songs. I'm satisfied with the product too much ?. Thank you...,Mumbai,3,0,00:06:20.200000,3,positive,23
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Perfect product!,"Sound for listening music is sufficient and balanced sound for light user, bass is normal not a very high bass. Having distorted while making a call. But also a positive sign that is a battery backup, company provides 8hr battery backup and that's true, battery backup is very good at this price. Overall at this budget price range this boat 235v2 Bluetooth Headphone is good and value for money.",Mumbai,3,0,00:06:20.200000,3,positive,69
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Fabulous!,Superb Product Awesome bass Awesome battery backup & fast charging excellent Bluetooth connectivity All over 5/5.....ðŸ‘Œ,Kolkata,3,0,00:06:20.200000,3,positive,16
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Does the job,sound quality is good. but earbuds are a bit rough.but ok. bass is good. build quality is what I like the most. battery backup is also nice. overall a good product. worth for your money delivery is a bit late and could be fast,Lucknow,9,4,00:06:20.200000,5,positive,44
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Highly recommended,"The Boat rockerz 235v2 is really a good wireless earphone,The build quality is awesome ðŸ‘ŒðŸ‘The bass is very good and the most interesting part of this device is the call vibration.Thankyou boat for this good features.",Guntakal,8,4,00:06:20.200000,4,positive,36
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Very Good,Nice product...good sound and bass... And need to  some improvement in wire design...wire design should be flat type ....Overall good product...I am happy now.ðŸ˜ðŸ˜,Jasidih,10,6,00:06:20.200000,4,positive,24
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Good,It is a nice product with good sound quality good treble and good bass i like it very much thanks boat for this beautiful product with budget friendly price,Kinwat,11,4,00:06:20.200000,7,positive,29
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Classy product,Finally got boAt 235 v2 ... Everything is nice ...Money worth it.... Charging is so good .....â—i suggest to people to take a this product is best for normal uses...â—my suggestions for boAt company to pls  Add some extra bass in boAt 235v2,Kolkata,6,0,00:06:20.200000,6,positive,43
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Super!,Good product at this prize good sound good base must buy,Bhilai,6,1,00:06:20.200000,5,positive,11
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Wonderful,"Not so comfortable to wear and ear started paining after 5 min of use and music is not so clear we feel like hearing a radio,",Chikkaballapura District,7,2,00:06:20.200000,5,negative,26
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Perfect product!,Almost all good bass ok not more then JBL and real me but ok soft bass like it and one more thing headset earbuds  not nice not comfort to listen long time just for 30mins ok and not comfortable with earsbuds  design not nice boat 255 is the best design earbuds overall i will give rate for boat Rocker 235v2 ( 8/10 rating),Srikakulam District,7,3,00:00:00,4,positive,63
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Utterly Disappointed,"I got this earphone right now everything was ok but when i plugged in charging led light was not working it was really low when i saw it properly , I don't know if this is with my piece only or led is low .",Hyderabad,15,11,00:06:20.200000,4,negative,45
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Does the job,The earphones are very good if you are looking at buying one for listening to music. Please look for other options if you intend to make calls as well. The microphone is not great and the person on the other side of the call will not be able to hear you clearly,Dharmapuri,14,9,00:06:20.200000,5,positive,52
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Just okay,"Some times buttons not workingSome times incoming call voice not activating we need to disconnect and reconnect again..Battery is excellent almost 3days backup for callsCharging very fast few minutes onlyBass level and sound clarity is good. Vibration while call waiting is irritating, not need this future Finally i will give only â­â­ for this product.",Aurangabad,14,10,00:06:20.200000,4,positive,55
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,2,Bad quality,"Brilliant earphones,,    With extraordinary battery backup. I didn't expect this much.  Supremely tuned sound. Hifi bass.     Balanced stereo sound. Go for it.                           Thank you.",Naihati,10,6,00:06:20.200000,4,positive,24
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,2,Bad quality,"Sound is really good seeing the price range..I got it for 899/-, so happy with the quality. Previously using Mivi Thunderbeats with 13mm drivers, so it now feels a little low in sound now..bt if u see the price(at 899) its a good package. Bt yes I noticed the call quality is not so good. The other person on the call can't hear my every word properly. Using Boat Basshead wired also, bt this prblm is not there with that.",Bengaluru,4,1,00:06:20.200000,3,positive,80
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Fabulous!,Everything good i order same product just because of quality and backup and best fitting everything is nice and also good sound quality in this budget thanks flipkart,Panipat,4,2,00:06:20.200000,2,positive,28
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Value-for-money,"This is my first neckband earphone, i am really surprised for this product and truly happy good quality, nice sound and build quality is very well.. Really happy ðŸ˜Š",Vandavasi,5,2,00:06:20.200000,3,positive,29
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Wonderful,It's works fine and superb with this budget. Only thing is it will not compatible for PUBG game you will get the sound later for every action. Ex. You get the enemies foots sound after arrival means later.,Nandyal,5,1,00:06:20.200000,4,positive,38
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Delightful,I bought it for my mom and it's good.....well just good nothing more there are some issues but they can be neglected considering the price so if someone is on a tight budget then this is good or else I will recommend to go for oneplus bullets z earphone they are far better than these.,Tikamgarh District,6,2,00:06:20.200000,4,positive,55
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Value-for-money,Beat product for normal people for class office work and song streaming ....Sound quality osm : no vibration or cracks with highest volume also...Battery back up good : with morning 100% charge last till night on continues useing ... Experience of 3 months ...Hardware : has been fallen from 4 to 5 feet 3 to 4 times all is fine Vibration : the vibration when we get call the band near the neck vibrates not so harsh so it's goood Best part : connects 2 device at a time which will help ...,Navi Mumbai,1,0,00:06:20.200000,1,positive,93
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Worth every penny,Awesome product. Value for money. Good sound quality with better bass. Best thing is battery backup it last up to 12 to 14 hrs in single charge. Surely suggested......ðŸ‘,Goindwal,1,0,00:06:20.200000,1,positive,29
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Great product,"Good quality sound output from the earphones. Battery backup is good as per product specification do meets the exact backup time. Reacharge also won't take much time. Only thing I found little bit bad was the thin wires used. If you are a tough user go for flat wired type boat models, this one could break if not used safely and softly. Good product.",Panch Mahals District,1,0,00:06:20.200000,1,positive,64
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Wonderful,"Good product,  I liked ,decent sound quality, good battery backup. Charging port is not in proper place  it should have been in different place. Call  quality is good. Thanks Flipkart",Karaikkudi,1,0,00:06:20.200000,1,positive,30
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Good quality product,Very good headset with very good sound quality and charging is very fastOnly thing is that the support for ear plugs can be made little bit more comfortableOverall a very good product.,Ambad,2,0,00:06:20.200000,2,positive,32
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Very Good,Ear buds not comfort to ears.last call memory is there.next song forward is not there.we can't skip present song to go next song.very good blue tooth set for that price.very fast charging.charging cable.is given. charging adopter not given. over-all one should buy this.buy and enjoy .triple sound s are not effective.,Patna,2,0,00:06:20.200000,2,positive,51
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Wonderful,Using this product since 10 days (as on 03.07.2020)Crystal Clear soundBass is good enoughVery soft earbudsBattery is long lasting battery is too much impressive even I feel no need of wired earphoneVery cool and stylish looktill date no cons.......,Guskara,2,0,00:06:20.200000,2,positive,39
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Pretty good,Super fast charge.sound was good bass also good,Begusarai,2,0,00:06:20.200000,2,positive,8
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Terrific,"I have purchased it in 899. After using 3 days I am writing this review.  It has very good battery backup. In 10 min charge you can used it for 2.5 hr. Sound quality is good. It has good bass as well. Previously I was using boat 255 and it has better bass and design as well. The issue in it the connectivity is not much good. If you have put mobile in your pocket then Somtimes you will feel distortion. But if you love balanced music, then it is not for you. Go for others Brand with more ...",Annur,2,0,00:06:20.200000,2,positive,100
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Just wow!,Super and good quality bass price Rs.899 awesome product good thanking you flipkart.,Pratapgarh District,2,0,00:06:20.200000,2,positive,13
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Must buy!,Delivered 1 day before. Good packing. Build quality cheap but may last if use with care. Sound ok. Connects to 2 devices. Ear hooks fit properly. Vibrates on call. Voice command works for google. Range very bad. No connection in next room. Ok for this price.After purchase in June left side stopped working in September. They took 6 days to respond to complaint. Product was home collected free. Took 8 days to reach mumbai. Took 7 days for response. Took 9 days to reach me at kolkata with repl...,Lucknow,2,0,00:06:20.200000,2,positive,89
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Super!,"Excellent quality product. Comparing to oriamo bass is little bit less. But battery backup is good, and fast charging also good.  Charging indicator led is not visible. But sometimes i  get distbance while listening music.",Bhiwandi,2,0,00:06:20.200000,2,positive,35
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Just okay,As per the observation of the product from the purchasing date to till the time .Please don't go for this product its like china product . I brought this on October  and saw it have 1 year warranty .MY headset left side is stopped working within in4 months. As per the advise from flip kart Customer care i reached the showroom with my Bill copy and all They are not ready to do replace or free service. They suggested me to go mobile service center for repaired the same. Really unsatisfied...,Sulluru,10,11,00:06:20.200000,-1,positive,91
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Very Good,Bass too good ..but Dolby sound s not clear and left right sound output not here .. this s full base centre sound effects ly .. song left right music 0% .. middle bass middle sound music ...,Udham Singh Nagar District,5,2,00:06:20.200000,3,positive,38
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Absolute rubbish!,Xlent mind blowing purchaseSound full HD sound ðŸ˜ŒðŸ˜ŒBass is superb performanceðŸ˜˜ðŸ˜Battery is very good ðŸ˜˜Looking is very good ðŸ˜ŽColor is very good ðŸ¤©ðŸ¤©Totally too goodMust buying of this Bluetooth.... ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜˜ðŸ˜˜ðŸ˜˜ðŸ˜˜ðŸ˜˜ðŸ˜˜ðŸ˜˜ðŸ˜˜,Nagpur,1,0,00:06:20.200000,1,positive,30
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Pretty good,Awesome product in low budget Great Voice quality all feature are good I am strongly recommend to buy this earphone.. Happy,Rajahmundry,3,1,00:06:20.200000,2,positive,21
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Awesome,It is a good product at this price range... But not recommended for gaming and calling it also don't support 3D sound effect. I will update my review after using few months,Chittaranjan,3,1,00:06:20.200000,2,negative,32
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Classy product,Really awesome product by boat with stylish design.& Battery backup is just awesome with fast charging technology just go for it guys,Navi Mumbai,3,0,00:06:20.200000,3,positive,22
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Nice,"sound quality is good... expecially the bassthe design is much pretty but its hard to wear in the sleepy times. its mat finish is much impressive nd it also  with the inbuilt mic and battery backup , nd its bass is the main quality.. nd product quality is much better.in this price range its the best option ...its not more flexible ... we cant carry it in the pocket .. but usually its a neckband.. and it suit perfect and work perfect ..and it vibrating when we got a call .  its a good thi...",Talegaon Dabhade,4,1,00:06:20.200000,3,positive,95
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Wonderful,Although it's too early to write a review after just one day of use but I was using skullcandy method for two years but due to support local manufacturer this time I decided to purchase these earphones and believe me it's way more better than any other so called established brands. Sound and Bass are next level cool Bettery back up is also goodVibration during incoming call is a feature which was missing in skullcandy method which was 3200 while it's cost is 864(During sale).,Hisar,4,2,00:00:00,2,positive,85
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Horrible,"It's not too good , When I play any song fast I hear a sound like ""kachh"" sound quality is not good",Hubballi,18,23,00:06:20.200000,-5,neutral,22
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Nice product,Awesome product bass is tooooo good  battery backup and fast charge good finally music and especially bass lovers must buy this product thank u flipcart very fast deliveryAnd finally Thank u sooo much boat such a amazing product and very low price,Ahmadnagar District,7,7,00:06:20.200000,0,positive,42
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Good,"Sound quality not that good. Can't play it in full volume. Boat rockers 255 is way better than this product. I would definitely not recommend this earphone as if u add some 300rs to this price you can go for boat rockers 255. Avoid buying this, it's not worth ot",Bengaluru,5,4,00:06:20.200000,1,negative,50
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Worth every penny,Nice...This is my first wireless handfree as per expectations Nice one  Design  is good but finishing is rough Bass is not to Good but okey  everg Calling is good i'm HappyDelivery was also Nice before Due date deliveredThanks Flipkart..Overall good purchase in this price range..,Bhadrachalam,3,3,00:06:20.200000,0,positive,45
